,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
4246,Gattaca,Thriller,tt0119177,1997,7.8,Andrew Niccol,"300,116",$12.34M,7.8,"191,189",7.8,"39,731"
4247,Jûbê ninpûchô,Thriller,tt0107692,1993,7.8,Yoshiaki Kawajiri,"37,248",,7.8,"26,753",7.5,"2,002"
4248,The Fugitive,Thriller,tt0106977,1993,7.8,Andrew Davis,"290,389",$183.88M,7.8,"189,971",7.7,"25,604"
4249,Misery,Thriller,tt0100157,1990,7.8,Rob Reiner,"204,782",$61.28M,7.8,"125,136",7.9,"29,801"
4250,Dip huet seung hung,Thriller,tt0097202,1989,7.8,John Woo,"48,218",,7.7,"34,830",7.4,"2,246"
4251,Mississippi Burning,Thriller,tt0095647,1988,7.8,Alan Parker,"99,349",$34.60M,7.8,"67,283",7.9,"9,315"
4252,The King of Comedy,Thriller,tt0085794,1982,7.8,Martin Scorsese,"101,480",$2.50M,7.8,"66,830",7.5,"6,039"
4253,Dawn of the Dead,Thriller,tt0077402,1978,7.8,George A. Romero,"119,328",$5.10M,7.9,"83,082",7.5,"8,957"
4254,The Conversation,Thriller,tt0071360,1974,7.8,Francis Ford Coppola,"110,402",$4.42M,7.8,"76,021",7.6,"8,803"
4255,The Day of the Jackal,Thriller,tt0069947,1973,7.8,Fred Zinnemann,"40,717",$16.06M,7.8,"29,239",7.8,"2,324"
4256,Night of the Living Dead,Thriller,tt0063350,1968,7.8,George A. Romero,"126,496",$0.09M,7.8,"83,397",7.7,"11,871"
4257,The Asphalt Jungle,Thriller,tt0042208,1950,7.8,John Huston,"26,852",,7.8,"18,487",7.6,"2,269"
4258,To Have and Have Not,Thriller,tt0037382,1944,7.8,Howard Hawks,"34,410",,7.8,"21,386",7.9,"4,696"
4259,Gaslight,Thriller,tt0036855,1944,7.8,George Cukor,"28,469",,7.7,"16,125",8.0,"5,521"
4260,Shadow of a Doubt,Thriller,tt0036342,1943,7.8,Alfred Hitchcock,"64,895",,7.8,"41,804",8.0,"8,260"
4261,The Lady Vanishes,Thriller,tt0030341,1938,7.8,Alfred Hitchcock,"52,153",,7.7,"33,325",7.9,"7,091"
4262,Frankenstein,Thriller,tt0021884,1931,7.8,James Whale,"71,390",,7.8,"46,845",7.7,"7,433"
4263,Raazi,Thriller,tt7098658,2018,7.7,Meghna Gulzar,"30,219",,7.7,"15,579",8.0,"2,009"
4264,Wind River,Thriller,tt5362988,2017,7.7,Taylor Sheridan,"245,150",$33.80M,7.7,"145,956",7.7,"25,766"
4265,Get Out,Thriller,tt5052448,2017,7.7,Jordan Peele,"565,862",$176.04M,7.7,"290,635",7.7,"73,778"
4266,Mission: Impossible - Fallout,Thriller,tt4912910,2018,7.7,Christopher McQuarrie,"324,446",$220.16M,7.7,"196,104",7.5,"23,472"
4267,Kingsman: The Secret Service,Thriller,tt2802144,2014,7.7,Matthew Vaughn,"655,372",$128.26M,7.6,"372,400",7.8,"84,452"
4268,Kokuhaku,Thriller,tt1590089,2010,7.7,Tetsuya Nakashima,"38,872",,7.6,"24,964",7.9,"6,356"
4269,Ajeossi,Thriller,tt1527788,2010,7.7,Jeong-beom Lee,"68,881",$0.01M,7.7,"48,239",7.9,"5,709"
4270,Gravity,Thriller,tt1454468,2013,7.7,Alfonso Cuarón,"814,317",$274.09M,7.8,"505,520",7.5,"104,109"
4271,The Trial of the Chicago 7,Thriller,tt1070874,2020,7.7,Aaron Sorkin,"172,553",,7.7,"88,657",7.9,"19,329"
4272,Argo,Thriller,tt1024648,2012,7.7,Ben Affleck,"607,808",$136.03M,7.7,"390,137",7.8,"77,988"
4273,Papurika,Thriller,tt0851578,2006,7.7,Satoshi Kon,"81,495",$0.88M,7.7,"49,334",7.8,"10,513"
4274,Ex Machina,Thriller,tt0470752,2014,7.7,Alex Garland,"531,323",$25.44M,7.7,"322,726",7.5,"58,193"
4275,The Last King of Scotland,Thriller,tt0455590,2006,7.7,Kevin Macdonald,"185,050",$17.61M,7.6,"128,316",7.8,"22,699"
4276,Zodiac,Thriller,tt0443706,2007,7.7,David Fincher,"527,540",$33.08M,7.7,"315,338",7.5,"62,332"
4277,Lucky Number Slevin,Thriller,tt0425210,2006,7.7,Paul McGuigan,"311,304",$22.49M,7.7,"226,589",7.8,"30,175"
4278,Zwartboek,Thriller,tt0389557,2006,7.7,Paul Verhoeven,"76,594",$4.40M,7.7,"53,470",7.8,"10,037"
4279,The Bourne Supremacy,Thriller,tt0372183,2004,7.7,Paul Greengrass,"458,726",$176.24M,7.7,"313,031",7.6,"40,902"
4280,The Machinist,Thriller,tt0361862,2004,7.7,Brad Anderson,"383,756",$1.08M,7.7,"252,686",7.7,"45,859"
4281,Man on Fire,Thriller,tt0328107,2004,7.7,Tony Scott,"358,059",$77.91M,7.7,"247,373",7.8,"33,525"
4282,Coraline,Thriller,tt0327597,2009,7.7,Henry Selick,"221,221",$75.29M,7.6,"112,581",7.8,"49,673"
4283,21 Grams,Thriller,tt0315733,2003,7.7,Alejandro G. Iñárritu,"235,160",$16.29M,7.6,"156,662",7.7,"31,748"
4284,Road to Perdition,Thriller,tt0257044,2002,7.7,Sam Mendes,"264,693",$104.45M,7.7,"182,548",7.6,"21,984"
4285,Das Experiment,Thriller,tt0250258,2001,7.7,Oliver Hirschbiegel,"93,585",$0.14M,7.7,"63,930",7.8,"13,285"
4286,The Count of Monte Cristo,Thriller,tt0245844,2002,7.7,Kevin Reynolds,"137,070",$54.23M,7.7,"86,631",7.9,"21,044"
4287,Ocean's Eleven,Thriller,tt0240772,2001,7.7,Steven Soderbergh,"561,357",$183.42M,7.7,"345,585",7.8,"69,551"
4288,Minority Report,Thriller,tt0181689,2002,7.7,Steven Spielberg,"542,622",$132.07M,7.7,"358,359",7.6,"53,799"
4289,The Boondock Saints,Thriller,tt0144117,1999,7.7,Troy Duffy,"237,956",$0.03M,7.7,"169,443",8.0,"24,205"
4290,Training Day,Thriller,tt0139654,2001,7.7,Antoine Fuqua,"427,330",$76.63M,7.7,"296,651",7.4,"28,100"
4291,Lola rennt,Thriller,tt0130827,1998,7.7,Tom Tykwer,"197,666",$7.27M,7.6,"126,324",7.8,"28,584"
4292,Abre los ojos,Thriller,tt0125659,1997,7.7,Alejandro Amenábar,"68,939",$0.37M,7.7,"45,113",7.7,"9,921"
4293,Hana-bi,Thriller,tt0119250,1997,7.7,Takeshi Kitano,"30,465",$0.23M,7.7,"21,037",7.6,"2,024"
4294,The Game,Thriller,tt0119174,1997,7.7,David Fincher,"386,515",$48.32M,7.8,"249,370",7.7,"40,463"
4295,Primal Fear,Thriller,tt0117381,1996,7.7,Gregory Hoblit,"209,577",$56.12M,7.6,"128,481",7.8,"29,286"
4296,Lat sau san taam,Thriller,tt0104684,1992,7.7,John Woo,"50,218",,7.7,"37,052",7.3,"1,888"
4297,A Few Good Men,Thriller,tt0104257,1992,7.7,Rob Reiner,"259,549",$141.34M,7.7,"167,223",7.7,"27,619"
4298,Miller's Crossing,Thriller,tt0100150,1990,7.7,Joel Coen,"134,392",$5.08M,7.7,"97,326",7.5,"8,058"
4299,Spoorloos,Thriller,tt0096163,1988,7.7,George Sluizer,"38,519",,7.7,"26,529",7.5,"4,425"
4300,Der Name der Rose,Thriller,tt0091605,1986,7.7,Jean-Jacques Annaud,"107,956",$7.15M,7.7,"71,849",7.6,"12,163"
4301,Blue Velvet,Thriller,tt0090756,1986,7.7,David Lynch,"196,180",$8.55M,7.7,"122,377",7.4,"23,398"
4302,First Blood,Thriller,tt0083944,1982,7.7,Ted Kotcheff,"247,582",$47.21M,7.7,"178,543",7.2,"9,789"
4303,Halloween,Thriller,tt0077651,1978,7.7,John Carpenter,"267,309",$47.00M,7.7,"159,466",7.5,"28,904"
4304,Serpico,Thriller,tt0070666,1973,7.7,Sidney Lumet,"121,358",$29.80M,7.7,"85,237",7.7,"7,743"
4305,Deliverance,Thriller,tt0068473,1972,7.7,John Boorman,"107,288",$7.06M,7.7,"74,234",7.4,"7,648"
4306,The French Connection,Thriller,tt0067116,1971,7.7,William Friedkin,"121,339",$15.63M,7.7,"85,043",7.3,"6,506"
4307,Dirty Harry,Thriller,tt0066999,1971,7.7,Don Siegel,"154,700",$35.90M,7.7,"111,517",7.4,"8,485"
4308,Wait Until Dark,Thriller,tt0062467,1967,7.7,Terence Young,"30,448",$17.55M,7.7,"18,439",7.9,"4,965"
4309,Goldfinger,Thriller,tt0058150,1964,7.7,Guy Hamilton,"188,267",$51.08M,7.7,"130,075",7.3,"11,850"
4310,Cape Fear,Thriller,tt0055824,1962,7.7,J. Lee Thompson,"29,030",,7.7,"19,366",7.7,"2,839"
4311,Key Largo,Thriller,tt0040506,1948,7.7,John Huston,"40,539",,7.7,"26,252",7.8,"4,629"
4312,Scarface,Thriller,tt0023427,1932,7.7,Howard Hawks,"27,780",,7.7,"19,219",7.6,"2,512"
4313,Pushpa: The Rise - Part 1,Thriller,tt9389998,2021,7.6,Sukumar,"64,038",,7.3,"14,696",6.6,566
4314,Searching,Thriller,tt7668870,2018,7.6,Aneesh Chaganty,"159,857",$26.02M,7.6,"89,386",7.6,"20,805"
4315,Busanhaeng,Thriller,tt5700672,2016,7.6,Sang-ho Yeon,"211,177",$2.13M,7.5,"114,253",7.8,"23,094"
4316,Hotel Mumbai,Thriller,tt5461944,2018,7.6,Anthony Maras,"62,366",$9.65M,7.5,"35,429",7.8,"7,494"
4317,Victoria,Thriller,tt4226388,2015,7.6,Sebastian Schipper,"58,306",,7.6,"36,962",7.6,"7,459"
4318,Baby Driver,Thriller,tt3890160,2017,7.6,Edgar Wright,"516,862",$107.83M,7.5,"281,833",7.5,"52,583"
4319,Bridge of Spies,Thriller,tt3682448,2015,7.6,Steven Spielberg,"307,458",$72.31M,7.6,"196,894",7.6,"30,381"
4320,Sicario,Thriller,tt3397884,2015,7.6,Denis Villeneuve,"419,530",$46.89M,7.7,"267,245",7.3,"31,977"
4321,Hell or High Water,Thriller,tt2582782,2016,7.6,David Mackenzie,"226,745",$26.86M,7.6,"146,699",7.4,"16,589"
4322,Dawn of the Planet of the Apes,Thriller,tt2103281,2014,7.6,Matt Reeves,"435,800",$208.55M,7.6,"292,347",7.5,"37,042"
4323,El cuerpo,Thriller,tt1937149,2012,7.6,Oriol Paulo,"64,991",,7.5,"37,138",7.7,"9,872"
4324,Serbuan maut,Thriller,tt1899353,2011,7.6,Gareth Evans,"202,716",$4.11M,7.6,"153,118",7.4,"8,695"
4325,End of Watch,Thriller,tt1855199,2012,7.6,David Ayer,"245,067",$41.00M,7.6,"173,077",7.6,"20,468"
4326,Rise of the Planet of the Apes,Thriller,tt1318514,2011,7.6,Rupert Wyatt,"522,004",$176.76M,7.6,"361,209",7.5,"53,234"
4327,Celda 211,Thriller,tt1242422,2009,7.6,Daniel Monzón,"67,314",,7.6,"48,938",7.8,"6,712"
4328,La piel que habito,Thriller,tt1189073,2011,7.6,Pedro Almodóvar,"150,787",$3.19M,7.6,"89,152",7.8,"32,388"
4329,Die Welle,Thriller,tt1063669,2008,7.6,Dennis Gansel,"108,527",,7.5,"69,078",7.8,"18,028"
4330,Saving Private Ryan,War,tt0120815,1998,8.6,Steven Spielberg,"1,354,672",$216.54M,8.7,"819,276",8.2,"119,170"
4331,La vita è bella,War,tt0118799,1997,8.6,Roberto Benigni,"679,656",$57.60M,8.6,"367,588",8.9,"110,854"
4332,The Pianist,War,tt0253474,2002,8.5,Roman Polanski,"809,649",$32.57M,8.5,"449,991",8.7,"118,420"
4333,Hotaru no haka,War,tt0095327,1988,8.5,Isao Takahata,"268,810",,8.5,"145,083",8.6,"38,095"
4334,Apocalypse Now,War,tt0078788,1979,8.5,Francis Ford Coppola,"654,170",$83.47M,8.5,"425,023",8.1,"46,453"
4335,Casablanca,War,tt0034583,1942,8.5,Michael Curtiz,"561,795",$1.02M,8.5,"320,882",8.3,"83,841"
4336,Shershaah,War,tt10295212,2021,8.4,Vishnuvardhan,"117,697",,7.8,"19,218",8.1,"1,713"
4337,Braveheart,War,tt0112573,1995,8.4,Mel Gibson,"1,020,737",$75.60M,8.4,"632,830",8.1,"110,293"
4338,Idi i smotri,War,tt0091251,1985,8.4,Elem Klimov,"75,914",,8.3,"46,408",8.3,"5,595"
4339,Das Boot,War,tt0082096,1981,8.4,Wolfgang Petersen,"247,864",$11.49M,8.4,"166,800",8.1,"15,867"
4340,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,War,tt0057012,1964,8.4,Stanley Kubrick,"482,309",$0.28M,8.4,"309,088",8.1,"41,220"
4341,Paths of Glory,War,tt0050825,1957,8.4,Stanley Kubrick,"194,197",,8.4,"128,288",8.1,"12,305"
4342,The Great Dictator,War,tt0032553,1940,8.4,Charles Chaplin,"220,954",$0.29M,8.4,"139,472",8.5,"22,622"
4343,Ayla: The Daughter of War,War,tt6316138,2017,8.3,Can Ulkay,"39,142",,8.1,"18,978",8.6,"5,306"
4344,Inglourious Basterds,War,tt0361748,2009,8.3,Quentin Tarantino,"1,403,131",$120.54M,8.3,"821,002",8.3,"160,077"
4345,Full Metal Jacket,War,tt0093058,1987,8.3,Stanley Kubrick,"727,733",$46.36M,8.3,"470,873",8.1,"52,049"
4346,Lawrence of Arabia,War,tt0056172,1962,8.3,David Lean,"289,262",$44.82M,8.3,"184,280",8.0,"26,035"
4347,Judgment at Nuremberg,War,tt0055031,1961,8.3,Stanley Kramer,"76,652",,8.3,"48,765",8.4,"7,947"
4348,1917,War,tt8579674,2019,8.2,Sam Mendes,"557,031",$159.23M,8.2,"284,191",8.3,"43,884"
4349,Uri: The Surgical Strike,War,tt8291224,2019,8.2,Aditya Dhar,"59,531",$4.19M,8.0,"27,658",8.2,"1,534"
4350,Dag II,War,tt5813916,2016,8.2,Alper Caglar,"108,105",,8.1,"69,989",8.5,"4,651"
4351,Dara iz Jasenovca,War,tt10554232,2020,8.2,Predrag Antonijevic,"80,740",,7.9,"22,041",9.1,"10,484"
4352,Pan's Labyrinth,War,tt0457430,2006,8.2,Guillermo del Toro,"658,715",$37.63M,8.2,"394,699",8.3,"106,548"
4353,Der Untergang,War,tt0363163,2004,8.2,Oliver Hirschbiegel,"351,394",$5.51M,8.3,"240,791",8.1,"30,162"
4354,Ran,War,tt0089881,1985,8.2,Akira Kurosawa,"123,837",$4.14M,8.2,"81,057",8.0,"8,638"
4355,The Great Escape,War,tt0057115,1963,8.2,John Sturges,"241,603",$12.10M,8.2,"160,450",8.2,"17,475"
4356,The Bridge on the River Kwai,War,tt0050212,1957,8.2,David Lean,"218,048",$44.91M,8.2,"144,288",8.0,"15,829"
4357,To Be or Not to Be,War,tt0035446,1942,8.2,Ernst Lubitsch,"36,393",,8.2,"23,226",8.1,"4,341"
4358,Gone with the Wind,War,tt0031381,1939,8.2,Victor Fleming,"311,401",$198.68M,8.1,"151,081",8.5,"76,977"
4359,The General,War,tt0017925,1926,8.2,Clyde Bruckman,"90,284",$1.03M,8.2,"56,967",8.0,"8,752"
4360,Mandariinid,War,tt2991224,2013,8.1,Zaza Urushadze,"45,939",$0.14M,8.0,"27,165",8.5,"7,272"
4361,Hacksaw Ridge,War,tt2119532,2016,8.1,Mel Gibson,"506,593",$67.21M,8.0,"280,761",8.3,"46,957"
4362,Hotel Rwanda,War,tt0395169,2004,8.1,Terry George,"352,218",$23.53M,8.1,"226,639",8.3,"46,469"
4363,Underground,War,tt0114787,1995,8.1,Emir Kusturica,"58,159",$0.17M,8.0,"39,268",8.3,"7,519"
4364,Platoon,War,tt0091763,1986,8.1,Oliver Stone,"408,600",$138.53M,8.1,"277,310",7.8,"27,362"
4365,The Deer Hunter,War,tt0077416,1978,8.1,Michael Cimino,"334,924",$48.98M,8.1,"223,391",8.1,"25,322"
4366,The Message,War,tt0074896,1976,8.1,Moustapha Akkad,"47,203",,8.0,"33,024",7.8,"2,847"
4367,Barry Lyndon,War,tt0072684,1975,8.1,Stanley Kubrick,"164,908",,8.1,"106,526",7.7,"13,368"
4368,La battaglia di Algeri,War,tt0058946,1966,8.1,Gillo Pontecorvo,"59,437",$0.06M,8.1,"40,489",8.0,"5,113"
4369,The Best Years of Our Lives,War,tt0036868,1946,8.1,William Wyler,"63,541",$23.65M,8.1,"38,026",8.3,"8,670"
4370,La Grande Illusion,War,tt0028950,1937,8.1,Jean Renoir,"36,429",$0.17M,8.1,"24,971",8.0,"3,353"
4371,All Quiet on the Western Front,War,tt0020629,1930,8.1,Lewis Milestone,"61,040",$3.27M,8.1,"42,468",7.9,"5,883"
4372,"Quo vadis, Aida?",War,tt8633462,2020,8.0,Jasmila Zbanic,"32,154",,8.0,"13,459",8.2,"3,362"
4373,The Imitation Game,War,tt2084970,2014,8.0,Morten Tyldum,"753,269",$91.13M,7.9,"411,531",8.3,"116,455"
4374,Persepolis,War,tt0808417,2007,8.0,Vincent Paronnaud,"94,046",$4.45M,7.9,"56,621",8.3,"19,240"
4375,Taegukgi hwinalrimyeo,War,tt0386064,2004,8.0,Je-kyu Kang,"39,597",$1.11M,8.0,"29,523",8.0,"2,750"
4376,Au revoir les enfants,War,tt0092593,1987,8.0,Louis Malle,"33,656",$4.54M,7.9,"21,124",8.2,"5,327"
4377,Ivanovo detstvo,War,tt0056111,1962,8.0,Andrei Tarkovsky,"36,142",,8.0,"23,166",8.2,"3,649"
4378,Stalag 17,War,tt0046359,1953,8.0,Billy Wilder,"55,549",,8.0,"38,948",8.1,"5,287"
4379,Roma città aperta,War,tt0038890,1945,8.0,Roberto Rossellini,"26,361",,8.0,"17,636",8.0,"2,760"
4380,Bronenosets Potemkin,War,tt0015648,1925,8.0,Sergei Eisenstein,"57,261",$0.05M,8.0,"38,385",7.8,"5,646"
4381,Jojo Rabbit,War,tt2584384,2019,7.9,Taika Waititi,"372,185",$0.35M,7.8,"184,389",8.1,"44,373"
4382,Nefes: Vatan Sagolsun,War,tt1171701,2009,7.9,Levent Semerci,"33,599",,7.9,"24,485",8.1,"2,202"
4383,Letters from Iwo Jima,War,tt0498380,2006,7.9,Clint Eastwood,"161,832",$13.76M,7.9,"122,087",7.8,"11,583"
4384,No Man's Land,War,tt0283509,2001,7.9,Danis Tanovic,"46,991",$1.06M,7.9,"33,285",8.1,"4,539"
4385,Kagemusha,War,tt0080979,1980,7.9,Akira Kurosawa,"35,424",,7.9,"24,635",8.0,"2,105"
4386,Patton,War,tt0066206,1970,7.9,Franklin J. Schaffner,"101,388",$61.70M,8.0,"71,821",7.5,"6,172"
4387,Doctor Zhivago,War,tt0059113,1965,7.9,David Lean,"76,014",$111.72M,7.9,"46,992",8.0,"11,098"
4388,Spartacus,War,tt0054331,1960,7.9,Stanley Kubrick,"133,721",$30.00M,7.9,"92,000",7.7,"10,449"
4389,Dunkirk,War,tt5013056,2017,7.8,Christopher Nolan,"636,856",$188.37M,7.8,"355,396",7.9,"59,235"
4390,Under sandet,War,tt3841424,2015,7.8,Martin Zandvliet,"40,724",$0.44M,7.7,"26,319",8.0,"3,653"
4391,Atonement,War,tt0783233,2007,7.8,Joe Wright,"273,809",$50.93M,7.7,"131,044",7.9,"80,874"
4392,Gongdong gyeongbi guyeok JSA,War,tt0260991,2000,7.8,Park Chan-wook,"29,852",,7.7,"21,130",7.9,"2,002"
4393,Glory,War,tt0097441,1989,7.8,Edward Zwick,"133,758",$26.83M,7.8,"90,715",7.9,"11,697"
4394,The Killing Fields,War,tt0087553,1984,7.8,Roland Joffé,"55,274",$34.70M,7.8,"37,821",8.0,"4,769"
4395,The Man Who Would Be King,War,tt0073341,1975,7.8,John Huston,"48,669",,7.8,"33,987",7.6,"3,401"
4396,To Have and Have Not,War,tt0037382,1944,7.8,Howard Hawks,"34,410",,7.8,"21,386",7.9,"4,696"
4397,The Breadwinner,War,tt3901826,2017,7.7,Nora Twomey,"25,050",$0.31M,7.6,"13,148",7.9,"4,289"
4398,Kaze tachinu,War,tt2013293,2013,7.7,Hayao Miyazaki,"83,961",$5.21M,7.7,"47,359",7.6,"12,640"
4399,Beasts of No Nation,War,tt1365050,2015,7.7,Cary Joji Fukunaga,"80,625",$0.08M,7.7,"54,198",7.8,"6,392"
4400,The Boy in the Striped Pajamas,War,tt0914798,2008,7.7,Mark Herman,"214,369",$9.03M,7.6,"110,548",8.1,"47,659"
4401,Joyeux Noël,War,tt0424205,2005,7.7,Christian Carion,"29,729",$1.05M,7.6,"19,335",8.0,"4,908"
4402,Zwartboek,War,tt0389557,2006,7.7,Paul Verhoeven,"76,594",$4.40M,7.7,"53,470",7.8,"10,037"
4403,Black Hawk Down,War,tt0265086,2001,7.7,Ridley Scott,"390,758",$108.64M,7.7,"271,157",7.5,"26,578"
4404,The Last of the Mohicans,War,tt0104691,1992,7.7,Michael Mann,"166,870",$75.51M,7.7,"108,520",7.8,"17,668"
4405,Empire of the Sun,War,tt0092965,1987,7.7,Steven Spielberg,"124,362",$22.24M,7.7,"81,732",8.0,"14,506"
4406,Love and Death,War,tt0073312,1975,7.7,Woody Allen,"38,393",,7.6,"25,280",7.8,"4,275"
4407,The Dirty Dozen,War,tt0061578,1967,7.7,Robert Aldrich,"72,448",$45.30M,7.7,"51,951",7.8,"3,927"
4408,Zulu,War,tt0058777,1964,7.7,Cy Endfield,"39,035",,7.7,"27,878",7.4,"1,973"
4409,The Longest Day,War,tt0056197,1962,7.7,Ken Annakin,"55,602",$39.10M,7.7,"40,442",7.7,"3,009"
4410,The Caine Mutiny,War,tt0046816,1954,7.7,Edward Dmytryk,"27,490",$21.75M,7.7,"18,400",7.8,"3,042"
4411,The African Queen,War,tt0043265,1951,7.7,John Huston,"78,140",$0.54M,7.7,"48,719",7.8,"10,554"
4412,Bridge of Spies,War,tt3682448,2015,7.6,Steven Spielberg,"307,466",$72.31M,7.6,"196,897",7.6,"30,381"
4413,Sophie Scholl - Die letzten Tage,War,tt0426578,2005,7.6,Marc Rothemund,"27,625",$0.68M,7.6,"18,235",7.7,"4,375"
4414,Un long dimanche de fiançailles,War,tt0344510,2004,7.6,Jean-Pierre Jeunet,"73,683",$6.17M,7.6,"44,260",7.7,"15,848"
4415,Enemy at the Gates,War,tt0215750,2001,7.6,Jean-Jacques Annaud,"259,432",$51.40M,7.6,"182,567",7.5,"17,639"
4416,The Thin Red Line,War,tt0120863,1998,7.6,Terrence Malick,"186,027",$36.40M,7.6,"131,271",7.4,"12,090"
4417,Mulan,War,tt0120762,1998,7.6,Tony Bancroft,"281,422",$120.62M,7.4,"130,216",8.1,"67,710"
4418,Gettysburg,War,tt0107007,1993,7.6,Ron Maxwell,"29,123",$10.77M,7.6,"20,061",7.7,"2,309"
4419,Giù la testa,War,tt0067140,1971,7.6,Sergio Leone,"34,425",$0.70M,7.6,"25,247",7.5,"1,711"
4420,Kelly's Heroes,War,tt0065938,1970,7.6,Brian G. Hutton,"49,250",$1.38M,7.6,"35,199",7.5,"2,303"
4421,Where Eagles Dare,War,tt0065207,1968,7.6,Brian G. Hutton,"57,746",,7.6,"42,080",7.4,"2,892"
4422,From Here to Eternity,War,tt0045793,1953,7.6,Fred Zinnemann,"46,787",$30.50M,7.6,"29,545",7.5,"6,462"
4423,Lifeboat,War,tt0037017,1944,7.6,Alfred Hitchcock,"28,931",,7.6,"19,324",7.7,"3,220"
4424,Samrat Prithviraj,War,tt9637132,2022,7.5,Chandra Prakash Dwivedi,"47,392",,3.7,"2,582",3.9,110
4425,Fury,War,tt2713180,2014,7.5,David Ayer,"476,060",$85.82M,7.5,"302,694",7.5,"37,701"
4426,Jin ling shi san chai,War,tt1410063,2011,7.5,Yimou Zhang,"52,604",$0.01M,7.5,"35,254",7.8,"8,142"
4427,Lone Survivor,War,tt1091191,2013,7.5,Peter Berg,"283,831",$125.10M,7.4,"194,917",7.7,"20,309"
4428,The Hurt Locker,War,tt0887912,2008,7.5,Kathryn Bigelow,"446,574",$17.02M,7.5,"311,426",7.4,"39,420"
4429,The Book Thief,War,tt0816442,2013,7.5,Brian Percival,"134,591",$21.49M,7.4,"70,159",7.9,"34,321"
4430,Die Fälscher,War,tt0813547,2007,7.5,Stefan Ruzowitzky,"45,600",$5.48M,7.5,"33,979",7.7,"4,347"
4431,"Se, jie",War,tt0808357,2007,7.5,Ang Lee,"41,378",$4.60M,7.4,"24,938",7.8,"8,353"
4432,The Wind that Shakes the Barley,War,tt0460989,2006,7.5,Ken Loach,"50,081",$1.83M,7.5,"33,341",7.6,"7,053"
4433,Jodhaa Akbar,War,tt0449994,2008,7.5,Ashutosh Gowariker,"32,382",$3.44M,7.4,"19,071",7.9,"4,021"
4434,Legends of the Fall,War,tt0110322,1994,7.5,Edward Zwick,"163,050",$66.64M,7.4,"90,575",7.7,"33,515"
4435,Stalingrad,War,tt0108211,1993,7.5,Joseph Vilsmaier,"34,813",$0.08M,7.5,"25,549",7.5,"1,984"
4436,Henry V,War,tt0097499,1989,7.5,Kenneth Branagh,"29,870",$10.16M,7.4,"18,134",7.7,"3,668"
4437,Hair,War,tt0079261,1979,7.5,Milos Forman,"37,515",$15.28M,7.4,"20,770",7.9,"8,345"
4438,Tora! Tora! Tora!,War,tt0066473,1970,7.5,Richard Fleischer,"34,252",$29.55M,7.5,"24,781",7.3,"1,637"
4439,The Guns of Navarone,War,tt0054953,1961,7.5,J. Lee Thompson,"50,688",$28.90M,7.5,"36,297",7.5,"2,753"
4440,Darkest Hour,War,tt4555426,2017,7.4,Joe Wright,"197,246",$56.47M,7.4,"116,356",7.4,"22,403"
4441,Saul fia,War,tt3808342,2015,7.4,László Nemes,"48,561",$1.78M,7.4,"32,015",7.4,"5,714"
4442,Mudbound,War,tt2396589,2017,7.4,Dee Rees,"48,677",,7.4,"28,638",7.5,"7,098"
4443,Rurôni Kenshin: Meiji kenkaku roman tan,War,tt1979319,2012,7.4,Keishi Otomo,"26,067",,7.3,"17,455",7.8,"2,705"
4444,Zero Dark Thirty,War,tt1790885,2012,7.4,Kathryn Bigelow,"295,496",$95.72M,7.4,"203,940",7.3,"29,492"
4445,Wonder Woman,War,tt0451279,2017,7.4,Patty Jenkins,"641,787",$412.56M,7.3,"334,002",7.7,"80,387"
4446,Hooligans,War,tt0385002,2005,7.4,Lexi Alexander,"150,124",$0.34M,7.4,"106,865",7.6,"14,297"
4447,Master and Commander: The Far Side of the World,War,tt0311113,2003,7.4,Peter Weir,"218,827",$93.93M,7.4,"152,624",7.3,"17,749"
4448,Malèna,War,tt0213847,2000,7.4,Giuseppe Tornatore,"101,143",$3.45M,7.4,"62,118",7.5,"15,163"
4449,The English Patient,War,tt0116209,1996,7.4,Anthony Minghella,"188,857",$78.65M,7.3,"103,237",7.7,"39,285"
4450,Gallipoli,War,tt0082432,1981,7.4,Peter Weir,"39,544",$5.73M,7.4,"27,023",7.5,"3,396"
4451,A Bridge Too Far,War,tt0075784,1977,7.4,Richard Attenborough,"56,434",$50.80M,7.4,"40,924",7.3,"2,635"
4452,Cross of Iron,War,tt0074695,1977,7.4,Sam Peckinpah,"26,698",,7.4,"20,345",7.3,959
4453,M*A*S*H,War,tt0066026,1970,7.4,Robert Altman,"72,572",$81.60M,7.4,"47,697",7.4,"6,681"
4454,Official Secrets,War,tt5431890,2019,7.3,Gavin Hood,"46,700",$0.40M,7.2,"26,433",7.3,"6,017"
4455,13 Hours,War,tt4172430,2016,7.3,Michael Bay,"139,269",$52.85M,7.2,"88,608",7.5,"9,577"
4456,Den 12. mann,War,tt3300980,2017,7.3,Harald Zwart,"25,741",,7.3,"16,323",7.7,"2,208"
4457,American Sniper,War,tt2179136,2014,7.3,Clint Eastwood,"477,216",$350.13M,7.2,"298,596",7.3,"47,517"
4458,Eye in the Sky,War,tt2057392,2015,7.3,Gavin Hood,"85,750",$18.70M,7.3,"57,068",7.3,"8,751"
